20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            2.3e+02      -471.66667       285.94451           30.227273                         79.954545       3758.7285       0.0186866           28247
            2.3e+02      -449.56391       272.75834         -0.37593985                         43.263158       1221.3822          0.0188           30011
            2.3e+02      -436.65672       276.04453           17.373134                         54.656716        1525.483       0.0187349           29017
            2.4e+02      -522.84444       200.57064          -254.66667                         254.66667       796.44444       0.0183815           26149
            2.4e+02            -528       679.57516          -253.14706                         253.14706       1557.2214       0.0182409           24333
            2.4e+02      -484.11679       427.57265            199.9854                          199.9854        801.7639        0.018389           28583
            2.4e+02      -456.55072       220.94171           78.652174                         82.942029       1789.6658       0.0185655           30094
            2.4e+02      -560.25899       675.66781          -283.19424                         283.19424       2099.3698       0.0183488           24555
            2.4e+02      -527.54286       472.22562          -242.91429                         242.91429        1770.366        0.018653           25822
            2.4e+02      -502.21277       297.21929           188.43972                         188.43972       1263.9029       0.0186776           27568
            2.4e+02      -506.25352        456.8257          -202.90141                         202.90141       1455.8352       0.0187003           26855
            2.4e+02      -482.01399       389.07825          -140.83916                         144.86713       2052.5737       0.0188421           28326
            2.4e+02      -470.02778       215.47055          -2.2777778                             41.25       1036.1716       0.0189806           29059
            2.4e+02      -482.62069       316.56626           113.48966                         128.24828       3440.3627       0.0188889           28024
            2.5e+02       -517.0411        938.4724           -207.0137                         207.91781       5273.2705       0.0189471           25584
            2.5e+02      -497.22449       325.00424           211.12925                         211.12925       921.97433       0.0190126           26675
            2.5e+02      -470.94595       267.95651          -154.18919                         154.18919       1188.7914       0.0192542           29962
            2.5e+02      -446.20134       275.96705          -37.731544                         57.087248       1369.7239        0.019448           31412
            2.5e+02         -532.32       570.68593             -255.28                            255.28       2052.5396       0.0193573           25440
            2.5e+02      -502.25166       1313.5974          -156.56954                         170.10596       8832.6573       0.0193735           25886
            2.5e+02      -452.21053       316.36657              -123.5                         137.13158        4243.295       0.0195782           30545
            2.5e+02      -449.17647       371.81853          -93.346405                         94.888889       2075.6608       0.0195587           30107
            2.5e+02      -494.90909       813.03293           177.35065                         181.32468       6130.7334       0.0195756           29032
            2.6e+02      -498.06452       264.09874          -201.23871                         201.23871       678.90905       0.0196454           28081
            2.6e+02      -458.05128       275.19541          -59.012821                         69.064103       1303.6217       0.0199214           31619
            2.6e+02      -498.14013       595.98474            163.3121                         173.27389       4910.8856       0.0197432           27061
            2.6e+02      -502.50633       483.70198           208.03797                         208.08861       2733.4066       0.0198749           28810
            2.6e+02      -488.30189       773.95343          -197.13208                         197.13208       2437.3905       0.0199808           29308
            2.6e+02          -523.9       452.60243             251.175                           251.175       1068.4664       0.0199157           26149
            2.6e+02      -470.88199       404.94172           158.78261                         158.78261       1717.0429       0.0201471           30044
            2.6e+02       -494.8642        436.6759           212.80247                         212.80247       977.60206       0.0201368           28103
            2.6e+02      -498.33129       510.93442           200.77301                         200.77301       2121.4381       0.0202105           28218
            2.6e+02      -467.70732       266.17754          -81.731707                         112.90244       4959.1773       0.0203651           29760
            2.6e+02      -504.99394       600.72074          -218.84848                         219.01818       2240.9526       0.0204491           29936
            2.7e+02      -523.61446       409.11074           250.96386                         250.96386       886.60086       0.0204429           28651
            2.7e+02      -454.70659       334.60644            49.02994                         110.44311       6325.2067       0.0206587           32102
            2.7e+02      -497.14286       402.05499          -207.35714                         207.35714       1410.3238       0.0206153           29513
            2.7e+02      -521.86982        317.6869           227.27811                         227.27811       700.83809       0.0207108           29313
            2.7e+02      -532.58824       502.73404          -264.54118                         264.54118        1044.427       0.0206993           27736
