20x20 spins, 1 Temperature, ordered initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                350      -798.91429       7.6440816           399.72571                         399.72571      0.49619592       0.0119279              92
                351      -798.83761       9.8625173            399.7037                          399.7037      0.66434526       0.0090508             104
                352      -798.80682       9.7126808           399.69886                         399.69886      0.62522598       0.0137198             124
                353      -798.82153       10.123956           399.69972                         399.69972      0.66903675       0.0107091             106
                354      -798.90395         8.69699           399.71751                         399.71751      0.59816783       0.0109489              94
                355       -798.8507       9.3157389           399.71268                         399.71268      0.58223368       0.0141004              98
                356      -798.57303       10.413205           399.64045                         399.64045      0.67971216       0.0079529             102
                357      -798.78992       10.098722           399.67507                         399.67507      0.79077906       0.0071907              86
                358      -799.09497       7.5384663           399.76536                         399.76536      0.52595113       0.0084374              94
                359       -799.0195       7.2391741           399.75487                         399.75487      0.45244838       0.0081071             104
                360      -798.65556       10.325802              399.65                            399.65      0.73305556       0.0072466             128
                361       -799.3241       5.4378957           399.82825                         399.82825      0.35831524        0.008357              68
                362      -798.54144       11.397454           399.62983                         399.62983      0.75800494       0.0071496             132
                363      -798.97521       7.6329941           399.74105                         399.74105      0.49492673       0.0073934              96
                364      -799.15385       6.1851226           399.78571                         399.78571      0.40463108       0.0069836             112
                365      -799.05753       7.0021693            399.7589                          399.7589      0.48981798        0.007149             106
                366      -798.60109       12.731584           399.65027                         399.65027      0.79572397       0.0070429             116
                367      -799.19346       7.1969055           399.79837                         399.79837      0.44980659        0.007112              90
                368      -798.69565       11.863894           399.67391                         399.67391      0.74149338       0.0072402             114
                369      -798.63415       11.316016            399.6477                          399.6477      0.77561122       0.0071137             108
                370      -799.45946       4.3780862           399.86486                         399.86486      0.27363039       0.0071261              63
                371      -798.53369       9.8391613           399.62803                         399.62803      0.64870206       0.0070741             110
                372      -798.95699       7.7293329           399.73656                         399.73656      0.50049139       0.0070632             102
                373      -799.08847       6.9331915           399.76944                         399.76944      0.45086215       0.0072875              88
                374      -798.98396       8.2510795           399.74332                         399.74332      0.53304355        0.007054             104
                375      -799.05067       7.0774329           399.75467                         399.75467      0.49447822        0.007022              82
                376      -798.96809       8.6798325           399.73936                         399.73936      0.55972725       0.0071508             112
                377      -798.82228       9.1806176           399.70292                         399.70292      0.59078724       0.0072277             120
                378       -798.8254       10.853112            399.7037                          399.7037      0.69527729        0.007194             116
                379      -798.55409       12.305122           399.63588                         399.63588      0.78562527       0.0073881             124
                380      -798.94737        9.334072           399.73684                         399.73684       0.5833795       0.0081525              93
                381      -798.54068       12.946508           399.62205                         399.62205      0.92801786       0.0073932             140
                382      -799.13089       7.3284175            399.7801                          399.7801      0.47520627       0.0075138             120
                383      -799.03916       7.5154374           399.75457                         399.75457      0.51417625       0.0073052             110
                384      -799.15625       6.1630859           399.78646                         399.78646      0.40231662       0.0074395              87
                385      -798.64935       10.643279           399.65714                         399.65714      0.71361781       0.0075736             130
                386      -799.20207       6.5342962           399.79793                         399.79793      0.42548793       0.0073235             105
                387      -798.86305       9.4566966           399.70543                         399.70543      0.66774833       0.0076019              96
                388      -799.14433         7.39154           399.78351                         399.78351      0.48921246        0.007771              88
                389      -798.63239       11.085943           399.64524                         399.64524      0.78931543       0.0073628             124
                390      -799.29231       5.9401972           399.82051                         399.82051      0.38829717        0.007852             112
                391      -799.23274       7.2271636           399.80051                         399.80051      0.50240383       0.0072989              68
                392       -798.4898       12.739692           399.61735                         399.61735      0.88418888       0.0074647             126
                393      -799.05344       7.1243712           399.76081                         399.76081      0.46187415       0.0077634              98
                394      -798.45685       12.968951           399.58883                         399.58883       1.0796722       0.0074358             136
                395      -798.93671       9.3605512           399.72152                         399.72152      0.70219516       0.0073516             110
                396      -798.81818       9.9568411           399.69192                         399.69192      0.70306601       0.0074051             112
                397      -798.97229       7.9715245             399.733                           399.733      0.56347036       0.0074753             104
                398      -798.78392       10.541249           399.68342                         399.68342      0.75404661        0.007497             128
                399      -799.19799       6.0936301            399.7995                          399.7995      0.38085188       0.0077318             110
                400         -798.99          7.4999             399.745                           399.745        0.484975       0.0076214              90
                401      -799.04239       8.3398486            399.7606                          399.7606      0.52124054       0.0077726             113
                402      -799.06468       9.4734289           399.75622                         399.75622      0.66693894       0.0083942             104
                403      -798.91811       9.9064461           399.72208                         399.72208      0.67710533       0.0079018             116
                404      -798.65347       13.236349           399.64356                         399.64356      0.96206254       0.0078695             130
                405      -798.65679        10.75875           399.65926                         399.65926      0.70364883       0.0081141             140
                406      -798.50246       11.314033           399.61576                         399.61576      0.77847072       0.0080244             135
                407      -798.99754       7.3292323           399.74939                         399.74939      0.45807702       0.0080443             102
                408      -799.16667       6.7173203           399.78922                         399.78922      0.43596213       0.0081447              87
                409       -799.4132       4.3500457            399.8533                          399.8533      0.27187786       0.0079209              64
                410      -799.10244       9.1846282           399.76585                         399.76585      0.64761452       0.0077356             102
                411      -798.86131       8.8639778            399.7129                          399.7129      0.56963906        0.007737             118
                412      -798.86408       9.0786125           399.70388                         399.70388      0.65988783       0.0078392             112
                413      -798.76998       9.6831663           399.69007                         399.69007      0.62065205       0.0079961             144
                414      -798.61836       12.351934           399.64251                         399.64251      0.85770963       0.0077852             126
                415      -798.67952       12.714159           399.66265                         399.66265      0.85005081       0.0081049             142
                416      -798.92308       9.2248521           399.72596                         399.72596      0.60759523       0.0082081             122
                417      -799.14628       7.4438291           399.78417                         399.78417       0.4809965        0.008003             128
                418      -798.50718       11.704494           399.61722                         399.61722      0.79128225       0.0080105             148
                419      -798.47255       11.948531           399.59905                         399.59905       0.8893547       0.0080679             136
                420      -799.10476       8.3414059           399.76667                         399.76667      0.58365079       0.0081396             116
                421      -798.88836       8.6074892           399.71496                         399.71496      0.58383783         0.00801             128
                422      -798.98578        8.791267           399.73934                         399.73934      0.60504032       0.0083834              80
                423      -798.46809        12.32936           399.61702                         399.61702      0.77058498       0.0083441             116
                424       -799.0283        8.753916           399.75472                         399.75472      0.56247775       0.0081955             112
                425      -799.07765       6.8292651           399.76941                         399.76941      0.42682907       0.0088038             110
                426      -799.15493       7.2482973           399.78873                         399.78873      0.45301858       0.0081725             110
                427      -798.82904       9.3080091           399.70492                         399.70492      0.59676738       0.0084188             106
                428      -799.11215       7.0248057            399.7757                          399.7757      0.45436283        0.008372             107
                429      -799.28205       6.3843165           399.81818                         399.81818      0.42381861        0.008275              89
                430      -798.61395       12.776549           399.64186                         399.64186      0.90429421       0.0081485             134
                431      -797.95824       18.327722           399.47564                         399.47564       1.2563671       0.0080873             154
                432      -798.35185       12.542867           399.58796                         399.58796      0.78392918       0.0082728             130
                433      -798.95612       8.7763655            399.7321                          399.7321      0.59335748       0.0083287             126
                434      -798.87558        8.910786           399.70968                         399.70968      0.62539022       0.0083937             116
                435      -798.64828       11.451003           399.65977                         399.65977      0.73022064       0.0082969             146
                436      -799.13761       7.3296861            399.7844                          399.7844      0.45810538       0.0081911             106
                437      -799.19451       6.3809309           399.79863                         399.79863      0.39880818       0.0082559             110
                438      -798.87671       9.8797773           399.71689                         399.71689      0.63218031       0.0083121             142
                439      -798.97039       8.9626766           399.73576                         399.73576      0.60443854       0.0085058             112
                440      -798.83636       10.718678               399.7                             399.7      0.72818182       0.0087326             131
                441      -798.61224       11.461891           399.64172                         399.64172      0.78773762       0.0085052             134
                442      -798.87783       8.4420876           399.71041                         399.71041      0.58581929       0.0083204             115
                443      -798.83521       9.4423717           399.70203                         399.70203      0.63356246       0.0083409             118
                444      -798.81081       9.7570002            399.6982                          399.6982       0.6386454       0.0086857             136
                445      -798.97528       8.1544451           399.73483                         399.73483      0.56788789       0.0085036             102
                446      -798.78027        11.06831           399.69058                         399.69058      0.72040459       0.0084532             144
                447      -798.96197       10.734572           399.73154                         399.73154      0.76909449       0.0085451             128
                448      -798.70536       10.502471           399.67411                         399.67411      0.67057956        0.009038             134
                449      -798.73497       10.301695           399.67929                         399.67929      0.68110773       0.0087691             132
                450      -798.85333       8.7473778           399.70667                         399.70667      0.58951111       0.0088735             132
                451      -798.62528       11.981534            399.6408                          399.6408      0.87319138       0.0088641             140
                452      -799.23894       6.5712272           399.80531                         399.80531      0.43997181        0.008727              92
                453      -799.17881       7.6258644           399.78808                         399.78808       0.5202111       0.0086774              98
                454      -798.89868        8.267267           399.72247                         399.72247      0.53090493       0.0087546             114
                455      -798.67253       10.158696           399.66154                         399.66154      0.68544379       0.0085546             150
                456      -798.83333        9.130117           399.70175                         399.70175      0.61280394       0.0087948             120
                457      -798.87965       8.7579447           399.71554                         399.71554      0.57553543       0.0090261             146
                458      -798.73362       9.4006598           399.67686                         399.67686      0.62920234       0.0087553             136
                459      -798.84096       9.9158823            399.7037                          399.7037      0.66166384       0.0091557             140
                460       -799.0087         8.40862           399.74783                         399.74783      0.56249527       0.0087953             128
                461      -798.64642       14.549602           399.65293                         399.65293       1.0248775       0.0086925             152
                462      -799.11688       7.3932647           399.77922                         399.77922      0.46207905       0.0090544             112
                463      -798.98056       7.6691686           399.74514                         399.74514      0.47932304       0.0087414             124
                464      -798.82759       8.2806183            399.7069                          399.7069      0.51753864       0.0090452             126
                465      -798.89032       9.1944225           399.71613                         399.71613      0.62479362       0.0094212             148
                466      -799.12446       7.0617621           399.78112                         399.78112      0.44136013       0.0098685             116
                467      -799.02355       7.6803874           399.75589                         399.75589      0.48002421       0.0107361             122
                468      -798.88034       10.472861           399.71368                         399.71368      0.71288991       0.0172353             142
                469      -798.86567       8.9137256           399.71002                         399.71002      0.59821514       0.0095324             134
                470      -798.27234       15.227958           399.54894                         399.54894        1.124201       0.0103065             172
                471      -798.64119       11.062337            399.6518                          399.6518      0.74500205       0.0103218             120
                472      -798.83898       8.9910227           399.70763                         399.70763      0.58400962         0.01012             136
                473        -798.926       8.8930447           399.72939                         399.72939      0.56947468       0.0090153             132
                474      -798.57384         12.5821           399.64135                         399.64135      0.80807919       0.0091288             160
                475      -798.66105       10.569325           399.65895                         399.65895      0.70052521       0.0096526             174
                476      -798.86555       8.9651155           399.71429                         399.71429      0.57382953        0.010196             152
                477      -798.54927       10.809418           399.63522                         399.63522      0.69712432       0.0185509             167
                478       -798.9205       9.4455629           399.72803                         399.72803      0.60385848       0.0102314             136
                479      -798.87265       9.1841999            399.7119                          399.7119      0.64351184       0.0102309             142
                480      -798.69167       10.388264           399.66667                         399.66667      0.68888889       0.0091076             129
                481      -798.82744       8.3714714           399.70478                         399.70478      0.53654678       0.0098915             170
                482      -799.26141       6.1266851           399.80498                         399.80498      0.45159346       0.0091118             120
                483       -799.2381       6.5747806           399.80952                         399.80952      0.41092379       0.0090082             128
                484      -798.53719       10.918038            399.6281                          399.6281      0.72119391        0.009356             136
                485      -799.00206       7.8783463           399.74845                         399.74845      0.50579658       0.0091921             116
                486      -798.50206       12.175922           399.61317                         399.61317      0.83801589       0.0090969             178
                487        -799.154       6.8079049           399.78645                         399.78645      0.44720853        0.009146             106
                488      -798.71311       10.442287           399.66803                         399.66803      0.71766662       0.0092685             152
                489      -799.23108       6.5416923           399.80368                         399.80368      0.43589647       0.0091318             126
                490      -798.65306        11.34494           399.65714                         399.65714       0.7477551       0.0092959             147
                491      -798.98167       8.1850001           399.73931                         399.73931      0.55118404       0.0102376             134
                492      -799.03252       8.7875603           399.75203                         399.75203      0.59704871       0.0093095             120
                493      -798.66937        9.912997           399.65923                         399.65923      0.69523429       0.0094597             140
                494        -798.583       10.461735           399.64372                         399.64372      0.66659018       0.0107997             168
                495      -798.86061       8.6896602           399.71313                         399.71313      0.55609019       0.0093564             150
                496      -799.04032       7.3693418           399.75806                         399.75806      0.47372529        0.009349             126
                497      -798.78471       9.3077742           399.69014                         399.69014      0.62028509       0.0092395             141
                498      -799.04418       7.3434299           399.75904                         399.75904       0.4720569       0.0092648             128
                499      -799.09419       7.5482428           399.77154                         399.77154      0.48488159       0.0097572             126
                500        -798.944        9.060864             399.732                           399.732        0.592176       0.0096444             154
                501      -798.97804       7.8338493           399.74052                         399.74052      0.51550392       0.0096058             142
                502      -798.82869       9.1140776           399.70518                         399.70518      0.58240345       0.0095556             150
                503      -798.42545       11.834899           399.60239                         399.60239      0.76436807       0.0103535             166
                504      -798.86508       10.045288           399.71429                         399.71429      0.64852608        0.009513             162
                505      -798.82772       10.475271           399.70297                         399.70297      0.68009019       0.0098458             152
                506      -798.71937       10.059585           399.67589                         399.67589      0.65384555       0.0101477             146
                507      -798.78501        9.758513           399.69625                         399.69625      0.60990706       0.0099471             132
                508       -798.7874       11.505983           399.68898                         399.68898      0.79302809       0.0097184             140
                509       -799.0334       7.8986881           399.75639                         399.75639      0.50646709       0.0109696             132
                510      -798.90196       8.3315648           399.72549                         399.72549       0.5207228       0.0102178             162
                511      -798.35616       13.892716           399.56556                         399.56556       1.0402227        0.010365             186
                512      -798.94531       9.9188843           399.72656                         399.72656      0.72210693       0.0101893             158
                513      -798.83821       9.7223609            399.7037                          399.7037      0.64515197       0.0102149             142
                514      -799.20623       6.7162258           399.80156                         399.80156      0.41976411       0.0102053             132
                515      -798.88155       9.1257762            399.7165                          399.7165      0.59535866       0.0096722             129
                516      -798.96124       8.2233039           399.74031                         399.74031      0.51395649       0.0111196             162
                517      -798.81625       8.9043395           399.69826                         399.69826      0.60527743       0.0097847             182
                518      -798.93436       8.7485875           399.72587                         399.72587      0.59666672       0.0103851             156
                519      -798.53565       11.975126           399.63006                         399.63006        0.772584       0.0097461             204
                520      -798.96154        8.306213           399.73846                         399.73846      0.53159763       0.0106374             144
                521      -798.84837       9.4837257           399.70441                         399.70441      0.64199587       0.0099841             151
                522      -798.38314       13.906842           399.58621                         399.58621      0.94754921       0.0098324             160
                523      -798.69981       10.974895           399.67113                         399.67113       0.7178471       0.0098144             158
                524       -798.8626        9.851349           399.70992                         399.70992      0.66394732       0.0101959             164
                525       -798.7581       10.191006              399.68                            399.68      0.70521905       0.0102622             156
                526      -798.95057       8.6325377           399.73004                         399.73004      0.58871749       0.0098711             152
                527      -798.83112       9.3813466           399.70398                         399.70398      0.61066723       0.0100658             144
                528      -798.86364       8.2844353           399.71591                         399.71591       0.5177772       0.0099337             138
                529      -798.72968       10.182125           399.67864                         399.67864      0.66043217       0.0100955             160
                530      -798.73208       9.2602919           399.68302                         399.68302      0.57876824       0.0103219             166
                531      -798.98305       8.6381308           399.74388                         399.74388      0.55210472       0.0101639             152
                532      -799.30075       5.1952626           399.82331                         399.82331      0.33720109       0.0099323             130
                533       -798.7242        9.839508           399.66979                         399.66979      0.68646093       0.0099597             180
                534      -798.85393       8.6041325           399.70787                         399.70787      0.57383327        0.010053             166
                535      -798.40748       13.822748           399.59252                         399.59252      0.94798148       0.0101259             172
                536      -798.78358       9.4755513            399.6903                          399.6903      0.62796558       0.0102358             152
                537      -799.07635       7.4299249           399.76536                         399.76536      0.48870718       0.0101214             146
                538      -798.98885       8.3753403           399.73978                         399.73978      0.57168917       0.0101451             154
                539       -798.9833       8.3763446           399.74397                         399.74397      0.53556197       0.0100894             154
                540       -799.0963       6.6499863           399.77407                         399.77407      0.41562414       0.0103227             124
                541      -799.00924       8.3049053           399.74861                         399.74861      0.54308958       0.0107505             132
                542      -798.83395       9.6218733           399.70111                         399.70111      0.65605044       0.0104576             162
                543      -798.40884       12.731561           399.59853                         399.59853      0.81856137       0.0101816             182
                544      -799.20588       6.8987889           399.80147                         399.80147      0.43117431       0.0111308             135
                545      -798.81101       9.3899705           399.69541                         399.69541      0.63383217       0.0106581             194
                546      -798.76923       9.6793463           399.68498                         399.68498      0.66266822       0.0103041             150
                547      -798.58867       10.205575           399.63803                         399.63803      0.69529994       0.0103387             198
                548      -798.92701       9.6808035           399.72263                         399.72263      0.68218872        0.010336             182
                549      -798.84882       9.9826079           399.70128                         399.70128      0.72679255       0.0103927             176
                550      -798.93818       8.1234512           399.72364                         399.72364       0.5781686       0.0107134             148
                551      -798.59165       11.025629           399.63702                         399.63702      0.76842962       0.0106245             182
                552      -798.85507       8.5442134           399.71377                         399.71377      0.53401334       0.0103678             148
                553      -798.59675       10.529971           399.64195                         399.64195      0.70362874       0.0110026             182
                554      -798.56318       10.672001           399.63899                         399.63899      0.67833544       0.0104084             177
                555      -798.92613       8.8503985           399.72613                         399.72613      0.58805616       0.0110499             152
                556       -798.6259       11.147818           399.63309                         399.63309      0.91573935       0.0106264             174
                557      -798.94434       8.1064177           399.73429                         399.73429      0.51826759       0.0109133             164
                558      -798.83871       9.1460284           399.70609                         399.70609      0.60179083       0.0106212             152
                559      -798.94812       8.7683283           399.73524                         399.73524      0.55959882        0.010432             144
                560          -798.9       8.8471429           399.71786                         399.71786      0.59896684       0.0105382             152
                561      -799.00178       7.3885886           399.74688                         399.74688      0.48495016       0.0106364             176
                562      -799.14591       7.0712377           399.78292                         399.78292      0.47244842        0.011162             140
                563      -798.68561       10.634731           399.66607                         399.66607      0.69844054       0.0112994             180
                564      -798.73759       10.434686            399.6773                          399.6773      0.69728635       0.0114237             196
                565      -798.56991       12.453962            399.6354                          399.6354      0.82281776       0.0106345             172
                566      -798.89753       8.6785451           399.71731                         399.71731      0.61266841       0.0105432             134
                567      -799.28042       5.4081353           399.81658                         399.81658      0.36141828       0.0111759             136
                568      -798.83803        9.663906            399.7007                          399.7007      0.67802767       0.0106251             150
                569      -798.84007       10.211681           399.70475                         399.70475       0.6720513       0.0107132             164
                570      -799.00351       7.9894614           399.74386                         399.74386      0.54491844       0.0107635             158
                571       -798.9282       8.7426551           399.72329                         399.72329      0.60294257       0.0108143             164
                572       -798.9021        9.843562           399.72028                         399.72028      0.66301531        0.010784             150
                573      -799.12042       6.9331433            399.7801                          399.7801      0.43332145       0.0110452             140
                574       -798.9338       9.2604256           399.72474                         399.72474      0.64200124       0.0112859             178
                575      -799.01217       7.9285474           399.74609                         399.74609      0.54074556         0.01468             150
                576      -798.81944       10.161844           399.69792                         399.69792      0.67957899       0.0110765             178
                577      -798.78683       10.036014           399.69151                         399.69151      0.66046514       0.0111088             192
                578      -798.83045       9.2342285           399.70242                         399.70242      0.61732977       0.0109963             152
                579        -799.019        7.714665            399.7513                          399.7513      0.50463995       0.0108465             138
                580      -798.88276       9.0138407           399.71034                         399.71034      0.64713436       0.0108719             190
                581      -798.86403       7.8799624           399.71429                         399.71429      0.50356528       0.0108427             172
                582      -798.79038       9.9182579           399.69416                         399.69416      0.64185591       0.0109344             158
                583      -798.88165       10.413094           399.71184                         399.71184      0.72656661       0.0109874             170
                584      -798.72603        9.445487           399.67466                         399.67466      0.64072762       0.0109485             171
                585      -799.05641       7.7523734           399.75726                         399.75726      0.53595149       0.0109914             175
                586       -798.9215       8.8300155           399.72696                         399.72696       0.5807406       0.0109274             160
                587      -798.51448       11.585395           399.62521                         399.62521      0.74539497       0.0111281             204
                588      -798.98639       8.4692026            399.7449                          399.7449      0.54036513       0.0111618             145
                589      -798.94058       9.2545335           399.73175                         399.73175      0.60036723       0.0117366             174
                590      -798.77288        9.531468           399.68814                         399.68814      0.63494398       0.0112265             189
                591       -798.8291       9.8100498           399.70558                         399.70558      0.62397897       0.0128235             168
                592      -798.96622       7.7150749           399.73986                         399.73986      0.49314052       0.0123631             172
                593      -799.02192        8.136113           399.74705                         399.74705      0.56333446       0.0145108             154
                594      -798.85522       9.4638869           399.70707                         399.70707      0.63473115       0.0164936             179
                595      -798.91092       8.5483681           399.72437                         399.72437      0.55596074       0.0145725             154
                596      -798.61074       10.714247           399.64765                         399.64765      0.70135354       0.0150521             180
                597      -798.83417       10.808347           399.70519                         399.70519      0.70370838       0.0150603             174
                598      -799.01672       7.4077471           399.75251                         399.75251      0.47386495       0.0148968             176
                599      -798.63773       11.392967           399.65275                         399.65275      0.76088974       0.0171082             164
                600      -798.96667       7.9722222           399.73667                         399.73667      0.53732222       0.0141639             160
                601      -798.66223        11.65463           399.64725                         399.64725      0.87390677       0.0150716             176
                602      -798.79734       12.347634           399.67774                         399.67774      0.95262745       0.0130902             168
                603      -798.86567       8.7166159           399.71476                         399.71476       0.5554538       0.0131352             180
                604      -798.56291       11.047366           399.62914                         399.62914      0.76312442       0.0127293             215
                605      -798.99504        7.928901           399.74545                         399.74545      0.52363636       0.0125771             154
                606       -799.0231       7.7585422           399.74587                         399.74587      0.54928166        0.011796             154
                607       -798.6425       10.598721           399.65404                         399.65404      0.70403231       0.0115308             198
                608      -798.63816       11.487491           399.64474                         399.64474       0.8474723       0.0113946             212
                609      -798.27258        13.48892           399.55665                         399.55665      0.91345742       0.0114982             196
                610      -799.04262       7.5293308           399.75738                         399.75738      0.49195378       0.0116884             168
                611      -798.76268       9.8602115           399.68576                         399.68576      0.66066468        0.011612             176
                612      -798.73203       10.679824            399.6732                          399.6732      0.74287667       0.0117914             225
                613      -798.94943        8.162206           399.73246                         399.73246      0.54180095       0.0116379             166
                614      -799.09446       6.6588293           399.76873                         399.76873      0.44814269       0.0115958             162
                615      -798.67967       11.707148           399.66179                         399.66179      0.79618217       0.0119187             188
                616       -798.8961       8.4437511           399.72403                         399.72403      0.52773444       0.0119373             166
                617      -798.91086       9.3939988           399.71475                         399.71475       0.6965896       0.0116435             169
                618      -798.81553       10.584095           399.69579                         399.69579      0.73593699        0.011613             172
                619       -798.6559       11.427635           399.65751                         399.65751      0.76153888       0.0115966             186
                620      -798.48387        12.48845           399.60968                         399.60968      0.87345473         0.01177             200
                621      -798.80837       10.612233           399.69404                         399.69404      0.72442505       0.0135455             168
                622      -799.08682       7.4490545           399.76849                         399.76849      0.48659547       0.0127657             149
                623      -798.64526       10.569187           399.65008                         399.65008      0.73148876       0.0120486             221
                624      -798.84615       9.6942801           399.70833                         399.70833      0.62646902       0.0121504             172
                625       -798.5792       11.242127             399.632                           399.632        0.792576        0.012074             192
                626      -798.85623       9.5544101           399.71246                         399.71246      0.60741663       0.0126529             168
                627      -798.85805       9.7964383           399.70973                         399.70973      0.64939498       0.0121983             176
                628      -798.96815       7.5467565           399.73885                         399.73885      0.49231206       0.0127586             210
                629       -798.3275       13.711501           399.56757                         399.56757      0.97039488       0.0129198             218
                630       -798.8381       9.8499773           399.70794                         399.70794      0.62581003       0.0121226             198
                631      -798.89065       9.4951741           399.71791                         399.71791      0.63674745       0.0124869             174
                632      -798.99367        8.278441           399.74367                         399.74367      0.54821944       0.0126815             208
                633      -798.74882       10.415579           399.68088                         399.68088      0.70069306       0.0151436             194
                634      -798.87066       9.1473097           399.70978                         399.70978      0.62239648       0.0140162             180
                635      -798.74016       9.9529543           399.68189                         399.68189      0.64841218       0.0154708             204
                636       -798.7044       11.503817           399.66981                         399.66981      0.76518927       0.0130619             202
                637      -798.59969       10.371931           399.63893                         399.63893      0.71735396       0.0136872             215
                638      -799.03448       7.1931683           399.75862                         399.75862      0.44957302       0.0135645             174
                639      -798.71674       10.697544           399.67136                         399.67136       0.7245476       0.0130751             196
                640       -799.0625       7.4210938           399.76562                         399.76562      0.46381836       0.0126914             176
                641      -798.80811       10.036502           399.68799                         399.68799      0.72636116       0.0139877             182
                642      -798.61059        12.25023           399.64486                         399.64486      0.82091595       0.0189241             240
                643       -799.2224       6.0889541           399.80404                         399.80404      0.39083902       0.0143879             132
                644      -799.03727        7.545195           399.75776                         399.75776      0.48790556       0.0363366             171
                645      -798.75349       9.5345809           399.68372                         399.68372       0.6317505       0.0225483             194
                646      -798.65015       12.097423           399.64396                         399.64396      0.91967718       0.0254556             190
                647      -798.57805       11.233089           399.63833                         399.63833      0.75327573       0.0138012             210
                648      -798.79012       10.239902           399.69136                         399.69136      0.69486359       0.0144506             208
                649      -798.72419       10.033329           399.67951                         399.67951      0.63688358       0.0134688             162
                650      -798.84923       9.8264994           399.70462                         399.70462      0.66351716       0.0131439             206
                651      -798.89401       9.6400716           399.71736                         399.71736      0.65744064       0.0124836             178
                652      -799.01227       8.4722421            399.7454                          399.7454      0.57934999       0.0131106             172
                653      -798.92802       8.8233034           399.72741                         399.72741       0.5811322       0.0129254             206
                654      -798.70336       11.334025           399.66972                         399.66972      0.77165222       0.0145045             194
                655      -799.09008        7.452955           399.76794                         399.76794      0.49576598       0.0154691             158
                656      -798.69512       11.029001           399.66463                         399.66463       0.7533834       0.0168818             184
                657      -798.86149       8.6642249           399.71385                         399.71385      0.55129978       0.0130866             168
                658      -799.00304       8.0030303           399.74772                         399.74772      0.52602064       0.0134083             174
                659      -798.82853       9.4319024           399.69954                         399.69954      0.64417278       0.0138577             186
                660      -799.07273       7.9886501           399.76667                         399.76667      0.50919192       0.0127205             164
                661      -798.99546       7.7533833           399.74584                         399.74584      0.50423761       0.0139676             186
                662      -798.93051       9.0314254           399.73112                         399.73112      0.57422806       0.0129532             160
                663      -798.99849       7.6847639           399.74359                         399.74359      0.51947248       0.0125156             190
                664      -798.96386       8.7095369           399.73193                         399.73193      0.62090833       0.0126031             184
                665      -798.93534       8.9476986           399.72632                         399.72632      0.61682628       0.0124672             170
                666      -798.87087       8.8151575           399.71171                         399.71171      0.58956254       0.0126351             210
                667      -798.91454       9.9282293           399.72114                         399.72114      0.69584998       0.0127281             190
                668      -798.58683       10.505934           399.63772                         399.63772      0.71306788        0.012702             234
                669      -798.92975        7.823166           399.72795                         399.72795      0.51791823       0.0125885             176
                670       -799.0209       7.7338917           399.74925                         399.74925      0.52220094       0.0127142             196
                671      -799.02832        8.236158           399.75559                         399.75559      0.52446579       0.0131074             184
                672      -798.54167       11.516121           399.61905                         399.61905      0.84297052       0.0126763             242
                673      -798.92422       8.4236779            399.7266                          399.7266      0.55526584       0.0126578             202
                674      -798.94955       8.4633307           399.73294                         399.73294      0.55775784       0.0127339             188
                675      -798.63111       11.850588           399.62667                         399.62667       1.0576593       0.0129861             219
                676      -799.08284       8.4605931           399.76036                         399.76036      0.63487798       0.0128252             160
                677      -798.81241        9.342948           399.69867                         399.69867      0.61821094       0.0132087             208
                678      -798.90855        8.366269           399.72271                         399.72271      0.56028054       0.0135396             205
                679      -798.93962        8.678239           399.72901                         399.72901         0.58636       0.0132989             188
                680      -798.61176       11.296332           399.64412                         399.64412      0.76158304       0.0137687             191
                681      -799.09545       7.7809044           399.76505                         399.76505       0.5439181       0.0144069             172
                682      -798.57478       11.552326            399.6393                          399.6393      0.75552326       0.0127276             214
                683      -798.61201       11.730866           399.64861                         399.64861      0.76671476       0.0130613             214
                684      -798.62573       10.719572            399.6462                          399.6462      0.73447386       0.0154059             206
                685      -798.58686       12.017638           399.64088                         399.64088      0.79949704       0.0140871             200
                686      -798.69388       11.028738           399.67055                         399.67055      0.71362273       0.0128374             207
                687      -798.95197       8.8695995           399.73217                         399.73217      0.59202193       0.0130584             184
                688      -799.09302       6.7587885           399.77035                         399.77035      0.44144639       0.0132631             140
                689      -799.02467       8.3375625           399.75617                         399.75617      0.52109766       0.0150024             180
                690      -799.06667       7.1752657           399.76232                         399.76232        0.476841       0.0136019             178
                691      -799.16064       6.6355562           399.78871                         399.78871      0.42424306       0.0140001             172
                692      -798.76301       10.307996           399.68497                         399.68497      0.68110361       0.0141051             204
                693      -798.74747       10.275336           399.67965                         399.67965      0.68814303       0.0137306             210
                694      -799.00865       8.9768705            399.7464                          399.7464      0.61580114       0.0134372             198
                695      -798.98705        7.584005           399.74388                         399.74388      0.49267843       0.0132435             166
                696      -798.67241       11.685791           399.65517                         399.65517      0.83511692       0.0130923             218
                697      -798.58824       12.928011           399.63845                         399.63845      0.89080276       0.0132759             226
                698       -799.0659       7.4025336           399.76504                         399.76504      0.47201583       0.0377139             156
                699      -798.43777       14.246127           399.57368                         399.57368       1.2316962       0.0183974             244
                700      -798.99429       9.3656816           399.74571                         399.74571       0.6039102       0.0173634             158
                701      -799.02425       9.6613234           399.74037                         399.74037      0.75998217       0.0203877             178
                702      -798.87179       9.4849879           399.71225                         399.71225      0.62945106       0.0141283             198
