20x20 spins, 1 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                247      -782.59109       2817.9664           378.77733                         378.77733       3822.5213       0.0048552            1220
                248      -770.12903       4508.7575          -349.12097                         349.41129       11306.953       0.0050621            1911
                249       -785.5743       2976.7344          -386.24096                         386.24096       2791.5885       0.0048444            1097
                250         -690.96       1389.3184            -130.128                           130.128       1854.4156       0.0050188            5219
                251      -690.99602       1428.4741          -87.171315                         92.175299       4219.8073       0.0049251            5516
                252      -785.95238       2577.3311          -386.61111                         386.61111       2282.1821       0.0051218            1012
                253      -694.56126       1257.2502          -53.976285                         59.905138       2203.9362       0.0048607            4868
                254      -780.40945       3172.8717          -378.45669                         378.45669       3989.6812       0.0050553            1420
                255      -773.11373       4117.2851           358.25098                         359.12941       10148.141       0.0051143            1909
                256      -774.76562       4769.4138          -368.45312                         368.45312       6643.8884       0.0048124            1773
                257      -783.48638       3317.5883           384.84047                         384.84047       2612.2119       0.0048129            1216
                258      -787.48837       2622.0638           389.51938                         389.51938       1768.1411       0.0056056             961
                259      -777.60618       3427.4742           371.17375                         371.22008       5230.9621       0.0050823            1577
                260      -776.04615        3557.844              -364.2                             364.2       7741.0985       0.0056449            1780
                261      -688.78161       1545.7492          -62.091954                         62.275862       1775.9609       0.0053481            5705
                262      -774.76336        3724.089           366.31298                         366.31298       6093.0165       0.0051235            1732
                263      -767.84791       4306.5928          -351.25475                         351.25475       9772.1594       0.0050534            2260
                264      -695.81818       885.17906          -179.28788                         179.28788       1198.7959       0.0050521            5151
                265      -734.32453       4260.3777          -250.36226                         250.60377       21652.971       0.0049829            3729
                266      -779.90977       2843.0595          -372.70677                         372.70677       4838.2072        0.004967            1467
                267      -690.90637       1390.6841          -164.14232                         164.14232       1569.7026       0.0050327            5527
                268       -783.9403       3056.1158          -382.76119                         382.76119       3445.8385       0.0050011            1199
                269      -772.99628       3594.0111           364.36431                         364.36431       5612.7892       0.0050373            1816
                270      -782.53333       3083.7748           379.11111                         379.11111        4235.921       0.0050354            1276
                271      -775.07011       4017.3788          -363.95572                         363.95572        7764.987       0.0050622            1816
                272      -775.10294       4327.8423              363.75                            363.75       8909.5257       0.0050689            1918
                273      -782.27106       3377.6408           379.99267                         379.99267        4029.934       0.0050951            1317
                274      -691.92701       1773.1334           109.32117                         109.32117       1658.0063       0.0051611            5512
                275      -785.26545       2703.0968           385.54909                         385.54909       2234.8803       0.0052564            1192
                276       -689.2029       1627.2487           77.652174                         80.782609       2110.2848       0.0052653            5979
                277      -690.16606       1272.3046         -0.91696751                         25.350181       1046.9137       0.0053119            6365
                278      -693.33813       1051.7346           64.748201                         69.309353       2991.5265       0.0054793            5626
                279      -787.59857       2343.1794           389.44086                         389.44086       2028.3899       0.0056931            1076
                280      -786.92857       2167.5949          -387.46429                         387.46429       1678.1273       0.0054167            1035
                281      -690.10676       1427.9317          -32.825623                         48.626335       2117.3824       0.0053464            6088
                282      -693.00709       1440.4042          -56.929078                         57.624113       733.73256        0.005567            5819
                283      -772.38163       4343.3173          -359.51943                         359.51943        8318.497        0.005357            1992
                284      -786.94366       2077.8137          -384.35915                         384.35915       2568.4203       0.0053223            1069
                285      -769.97895       3809.0803          -350.19649                         350.19649       9954.6561        0.005384            2203
                286      -785.31469        3378.859           386.65035                         386.65035       2881.0176       0.0054059            1212
                287      -777.79791       3403.6525            368.4878                          368.4878       6744.8492       0.0054325            1782
                288      -785.33333       3328.4444           385.20139                         385.25694       3259.5983       0.0055444            1235
                289      -784.33218       2821.0938          -382.24913                         382.24913       4047.1905       0.0054086            1318
                290      -782.48276       3154.8842           381.44138                         381.44138       3640.9431       0.0056402            1407
                291      -767.65636       4585.9438          -343.03093                         344.03436       13510.057       0.0057229            2576
                292      -691.83562       1273.9456           147.06849                         147.06849        1212.146       0.0055772            6256
                293       -784.3413       2621.5354          -383.59044                         383.59044       2798.4944       0.0057082            1204
                294      -691.63265       1328.6814           7.6054422                         52.965986       3593.3409       0.0056572            6206
                295      -686.87458       1192.2249          -10.277966                         45.098305       2815.3397       0.0066745            6850
                296      -759.13514       4910.1709          -312.77027                         321.82432        23894.19       0.0056183            3197
                297      -775.87879       3482.1133           365.25253                         365.25253       6895.2393        0.006271            1978
                298      -780.44295       3575.8038           378.39597                         378.39597       4293.1184       0.0062393            1612
                299      -693.13712        1235.309          -99.785953                         99.812709       3620.3689       0.0060127            5921
                300      -766.93333       3820.5156           339.09333                         339.98667       12865.365       0.0062781            2559
                301      -788.30565       2155.8667           389.79402                         389.79402       1742.9875       0.0065631             980
                302      -688.31788        1389.038          -53.940397                         59.357616       2410.9501       0.0071881            6696
                303      -770.87789       4545.7508          -350.83828                         353.17492       13172.512       0.0087717            2520
                304      -694.23684       1145.7334           45.138158                         51.690789       1860.9546       0.0071847            6160
                305      -791.75082       1611.7412          -394.00656                         394.00656       877.31143       0.0059936             800
                306       -782.8366       3364.1367           -382.9085                          382.9085        3378.874       0.0062398            1440
                307      -776.42997       4181.6523           367.57003                         367.57003       7083.4633       0.0061928            1943
                308      -779.71429       3188.1781           375.77273                         375.77273       4692.3509       0.0061854            1689
                309      -786.14887        2888.638           388.40129                         388.40129       2216.0202       0.0063366            1253
                310       -693.2129       1123.8966          -11.451613                         47.864516       3108.6928       0.0064094            6063
                311      -691.49839       1237.8191          -62.257235                         63.672026       1790.2361       0.0062981            6603
                312      -694.67949        1325.487           34.762821                         37.839744       986.40528       0.0061814            6190
                313      -778.13419       3862.4868          -374.55591                         374.55591       5079.4737       0.0060864            1844
                314      -695.55414       987.16427           16.254777                         26.828025       805.94783       0.0060735            5993
                315      -780.22857       3246.6779           375.25079                         375.25079       4301.5593       0.0064997            1703
                316      -774.53165        3579.211           354.91772                         354.99367       10637.145       0.0061114            2188
                317      -783.35647       2924.7594           381.33754                         381.33754       3466.5769        0.006047            1480
                318      -787.89937       2190.4804           389.51572                         389.51572       1752.2812       0.0060229            1049
                319      -783.03448       3055.9706          -381.69279                         381.69279         3864.52       0.0059716            1444
                320       -692.9375       1289.9711             7.79375                          82.13125         9028.57       0.0062913            6451
                321      -783.05296       2589.6078           376.96573                         376.96573       4698.9926         0.00668            1486
                322      -788.27329        2119.975           390.14907                         390.14907        1514.661       0.0061019            1081
                323      -788.44582       2611.2192           390.28483                         390.28483       2126.9282       0.0062795            1116
                324       -692.2963       1041.2949          -104.03086                         104.03086        1279.641       0.0067154            6743
                325      -780.77538       2644.5188          -372.97846                         372.97846       5164.7165       0.0063961            1724
                326      -772.18405       4055.1808           358.11043                         358.11043       8409.1903       0.0062265            2417
                327      -695.33945       893.50863           22.452599                         43.602446       2074.7065       0.0066606            6425
                328      -783.04878       2642.9001          -380.28049                         380.28049       3072.6774         0.00637            1603
                329      -782.37082       2802.0631           377.61094                         377.61094       4541.7818       0.0066202            1603
                330      -769.75758       4130.8746           343.86667                         344.03636       13380.661       0.0067319            2532
                331      -693.08761       1315.6509          -8.0181269                         31.583082       1494.9483       0.0064972            6663
                332      -696.19277       929.40862           58.753012                         60.680723       1019.3968       0.0067709            6328
                333      -787.55556       2251.5742           388.24024                         388.24024        2001.648       0.0067482            1216
