20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                222      -449.11712       405.28885          -69.108108                          84.90991       2367.9794       0.0045062           27694
                223      -531.47982       736.43783          -254.98655                         256.09865       2308.2342       0.0045133           21043
                224      -529.80357       755.64806           -259.5625                          260.8125       2437.3682       0.0045332           21070
                225         -460.64        414.7684           91.537778                         103.82222       2602.4443       0.0045677           26831
                226      -446.70796       385.73526           48.610619                         67.743363       2338.5098        0.004616           28655
                227      -468.51101       582.63944           151.82379                         151.82379       1503.0854       0.0046358           26603
                228      -457.08772       313.00122          -45.657895                         59.324561       1377.4439       0.0046169           28254
                229      -485.81659       870.02388           157.20524                         164.73362       6256.1196       0.0046726           25359
                230      -488.22609       526.11431          -181.13913                         183.48696       2697.9448       0.0046007           25279
                231      -501.05628       781.63651           155.84416                         166.38961       7229.0519       0.0046816           24690
                232      -467.53448       499.30385          -32.086207                         83.982759       5571.9222       0.0047129           27269
                233      -453.87124       451.95528            -70.7897                         85.536481       2755.3339       0.0047141           28853
                234      -498.25641       554.90905           164.16239                         186.50427       5750.0246       0.0047529           25387
                235      -497.51489       686.91836           163.50638                         178.75745       6097.5155       0.0047051           25185
                236       -474.9661       477.90999          -25.127119                         135.38136       10586.738        0.004802           27098
                237      -458.90295       322.00156          -15.704641                         107.55274       6130.1254       0.0048352           28895
                238      -495.22689       716.42284          -167.05882                         169.98319       4552.4881       0.0048302           25778
                239       -493.1046       523.54456          -185.73222                         185.73222       2205.7581       0.0053039           25875
                240      -472.43333       594.13407             -44.425                         113.39167       7689.2928       0.0048947           27904
                241       -520.0332       578.81493           220.82988                         221.12863       3189.6024       0.0051013           23843
                242      -497.68595       470.97117           190.38843                         190.43802        2685.495       0.0049151           25921
                243      -485.94239        462.3994          -115.58025                         135.11934       6374.1035       0.0049393           27026
                244       -480.4918       604.69389          -148.22131                         173.94262       5959.7269       0.0050208           27863
                245      -492.13061       495.50724           190.17143                         190.36735       2844.4571       0.0051723           26543
                246      -499.26829       738.76206          -205.80488                         208.34146       3578.4936       0.0050145           26183
                247      -524.45344       642.90178           260.69636                         260.69636       1329.4066       0.0052296           23799
                248      -491.06452       652.60344             -196.25                            196.25       2601.0694       0.0050471           26966
                249      -487.98394       772.30027          -168.66667                         168.66667       3149.0852       0.0050727           28023
                250        -469.824       376.17796              -35.72                             110.6        5906.614       0.0053097           29366
                251      -492.76494        769.9294          -176.74104                         181.87251       4215.6211       0.0050472           27247
                252      -459.31746       384.54214           -27.52381                         102.04762       5534.7203       0.0053765           30790
                253      -486.78261        552.8279           178.81423                         181.42292       3732.4313       0.0052639           28386
                254      -483.00787       440.50059          -160.70866                         168.64567       4504.4627        0.005195           28518
                255      -484.47059       460.92016          -163.99216                         169.52941       2881.5882       0.0052979           28607
                256         -462.25       542.58898          -86.953125                         132.76562       7071.6527       0.0051559           30869
                257      -511.67315       685.94125           211.43191                         217.14397        4885.955       0.0058006           25907
                258      -474.54264        570.4969           175.37209                         175.55814       1945.3719       0.0060138           30094
                259       -489.1583       384.03348          -195.66795                         195.79151       1856.0609       0.0054377           28412
                260      -517.61538       553.68158           242.53846                         242.53846       1863.7253        0.005207           25987
                261      -469.24138       510.51364           115.80077                         138.31418        5504.032       0.0053043           31099
                262      -515.58779       552.41961                 241                               241        1914.437       0.0055986           26189
                263      -465.55133       438.55557           114.36502                         134.19772       4354.9381       0.0055523           31097
                264      -477.10606       504.00689           172.41667                         173.76515       3118.1284       0.0054561           30156
                265      -462.02264       661.28136           74.596226                         106.49057       5326.3362        0.005764           31830
                266      -520.63158       731.53058            232.1203                         233.02256        3281.197       0.0053201           25802
                267      -491.50562       585.88141           133.91011                         168.26217       8140.6958        0.005546           29357
                268      -487.95522       597.02494          -155.15672                          157.6194       3489.7472       0.0053643           29995
                269      -468.05948       360.40831           153.27881                         154.05204       1635.2294       0.0055052           31633
                270      -506.31111       1240.5336          -216.31111                         218.08889       4157.5276       0.0054917           28311
                271      -479.66052       475.04149          -155.36531                          158.4797       2813.6452       0.0054671           30685
                272      -485.89706       535.45568               129.5                         167.70588       7835.3248       0.0054805           30387
                273       -516.3956       692.22965          -238.07326                         238.48352       2239.2896       0.0057254           27182
                274      -465.47445       623.33506           89.554745                         114.27007        5284.303       0.0055641           32747
                275      -488.36364       723.82553          -177.85455                         184.06545       4233.4821       0.0059096           30306
                276      -471.42029       464.29351           60.166667                         129.15217       8935.3206       0.0055182           32110
                277      -506.91697       488.63511           211.49458                         212.04332       2987.0897       0.0057138           28592
                278      -473.98561       450.71439           -86.52518                         116.20863       6071.8455       0.0059581           32338
                279      -480.73118       589.00515          -157.90681                         174.93907       5176.2748       0.0057237           31511
                280      -469.05714       333.49646                38.2                         94.071429       4522.7571       0.0056768           32708
                281      -493.39502       622.59611           165.92883                         172.06406       5126.0003       0.0057252           30663
                282      -467.47518       524.66652           58.212766                         128.92199       8081.4823       0.0057883           33292
                283      -494.64311       672.03999          -206.33922                         206.33922       2749.9992       0.0059389           30522
                284      -483.78873       381.88779            166.3662                          166.3662       2355.0145       0.0059291           32385
                285      -486.25965       533.02192          -173.59298                         175.22105       3194.3052       0.0059999           31813
                286      -485.94406        597.1197           142.02098                         159.51748       5166.4276        0.005908           31830
                287      -490.39721       574.96051           135.80488                         157.63066        6361.343       0.0059869           31442
                288      -483.19444        603.8804           45.256944                         154.74306       12383.121       0.0058657           32275
                289      -456.42907       337.86692          -32.768166                         82.650519       3844.6042       0.0058256           35354
                290      -448.62069       410.03848           6.6275862                         106.10345       7732.8761       0.0059701           36201
                291      -455.91753       385.58492           90.460481                         106.65292       2920.7421       0.0059598           35623
                292      -456.26027       408.69258           7.9726027                         102.41096       6683.3444       0.0058916           35573
                293      -473.37884       533.94183           82.901024                         112.85324       5563.0975       0.0060815           34147
                294      -465.27891       517.30863          -105.96599                         111.62585        2803.656       0.0059344           35133
                295      -492.08136       575.32842           196.09492                         196.14915       2942.9454         0.00593           32341
                296       -455.7027       384.01243               -21.5                          100.7027       5953.3643       0.0060196           36579
                297       -489.9798       549.49722          -184.97643                         196.58586       4314.5691       0.0059534           32887
                298      -476.34899       555.75812           158.12752                         160.95973       3976.6207       0.0060874           34124
                299       -483.6388       425.47902          -53.183946                           147.699       11539.801       0.0060349           33594
                300      -496.74667       728.77358           211.61333                         211.61333       2272.0599       0.0059911           32072
                301      -507.21595        906.0856           209.91362                         215.21595       4695.6613       0.0062375           31188
                302       -499.4702       460.87842           214.09272                         214.88742         1999.29       0.0061374           32275
                303      -495.84158       969.77929           202.89109                         209.88779        4243.547       0.0060735           32831
                304          -486.5       592.15323           173.83553                         176.09868        3834.446       0.0062082           33692
                305      -459.93443       588.51474          -68.465574                         103.23279       6148.4288       0.0062356           36782
                306      -454.96732       497.39111           92.522876                         106.13072       3602.0756       0.0061664           37622
                307      -511.19218       648.80093           240.65798                         240.65798       1744.6567       0.0061728           30979
                308      -496.75325        764.8546          -168.03896                         190.80519       7151.4388       0.0062551           32825
                309      -469.30744       350.43138          -65.449838                         106.42071       6395.4025        0.006233           36093
                310      -460.02581       362.52677          -78.780645                         92.767742        2455.945       0.0063387           37395
                311      -459.71704       493.62669          -47.954984                         100.14791       5252.3089       0.0064431           37428
                312      -462.07692       421.90068              -66.25                         108.62179       4934.2101       0.0063953           37500
                313      -484.66454        804.9819           -141.0607                         154.08307       6697.0711        0.006311           34813
                314      -490.42038       477.29151          -179.14013                         186.51592       4156.0242       0.0072175           34356
                315      -494.81905       659.64324            151.1873                         175.78413       7646.8359       0.0069848           33738
                316      -474.67089       349.10435          -2.4620253                         114.56329       8559.1041       0.0071469           36783
                317        -461.653       547.18598           -68.59306                         121.35016       6308.2656       0.0074125           38294
                318      -478.86792       537.14647          -160.05031                         160.27673       2454.8941       0.0070826           36040
                319      -472.77743       347.94453          -1.1222571                         151.42947       11475.499       0.0072066           37171
                320       -479.8125       635.69702              -2.675                            161.55       14295.643       0.0070872           36172
                321      -493.48287       644.88478          -192.72274                          193.8567       3689.9589       0.0072719           34570
                322            -492       672.03244           -165.0559                         171.67702        4785.374       0.0074931           34946
                323      -482.69969       405.28781          -3.0897833                         137.83901       9664.0356       0.0072392           36550
                324       -455.2716       415.46859           51.722222                         87.018519       3909.5718        0.007732           39745
                325      -476.83692       521.79293          -25.569231                         136.68308       10194.794       0.0071525           37227
                326      -503.09202       565.12613           185.41104                         195.85276       5649.8861       0.0075048           34196
                327      -508.09786       696.31162           209.14373                         216.33639       4518.8994       0.0074035           33404
                328      -499.81707       604.81296          -185.13415                         185.18293       3393.3665       0.0078969           34760
                329      -452.44985       348.67307           60.644377                         79.793313       2494.1026       0.0074843           40875
                330      -457.21212       353.21294           38.769697                         64.830303       2295.9602       0.0077053           40454
                331      -513.67976       674.19124           207.42598                         207.58308       4037.0681       0.0073062           33368
                332      -477.89157       527.24863           -115.1506                         156.96988       7798.1381       0.0073784           37749
                333      -494.89489       681.15267          -189.74775                         189.78378       3100.1437       0.0082328           36014
                334      -451.46108        475.7563          -17.820359                         95.101796       5457.1422       0.0073605           41352
                335      -490.61493       749.81619          -170.34627                          170.6209       4431.0744       0.0074495           36705
                336       -492.9881       663.01668          -176.89286                         181.19048       4665.4615       0.0072871           36550
                337      -479.85757       560.79437          -163.58457                         191.73887       6093.1427       0.0080967           38308
                338      -478.53254       870.41838           159.88166                         174.59172       5274.4715       0.0076164           38396
                339      -491.85841       707.73169          -158.61357                         177.78761       7081.9474       0.0077959           37260
                340      -470.14118       425.75634          -109.68235                         124.63529       4079.1442       0.0075386           39832
